,id,tuit,G,L,B,T,O
836,1227532787147661312,"Espero que aguante por lo menos 15 dias, y que no salga con que  lo suplanta el primo de un amigo, o el jotito alzarraki, loretito, o url, amen brozo,  o  jorge ramos, ciro, o url ver si levantan audiencia con  rifas de url url",1,0,0,0,0
837,1030118477355540352,Siempre que alguien dice pansexual me imagino una dona toda cachonda jajaja 🍩🍆,0,0,0,0,1
838,1049158985792872448,"Cc tu crush de la primaria te habla como si fueran los mejores amigos del mundo, jajaja JOTO!!! ya ni me acordaba de tu existencia, no mms.",1,0,0,0,0
839,1057138798952415232,@javierbaez_ Es un castigo por tanto joto que hay en CDMX.,1,0,0,0,0
840,707362139883765760,@Aliss_one si. Es una costumbre social que no vivimos. Aunque he conocido a chicas trans que cargan tampones para esconderse LOL. Ridículas.,0,0,0,1,0
841,1370884260027056128,@RusoZamogilny Antes les decían la Margaritas del Atlas hoy son LAS MARIQUITAS LIMOSNA PUNTOS!!!,1,0,0,0,0
842,1014962775171518464,@danieladurannb Mmmm pues se pasó de mariquita,1,0,0,0,0
843,617911639073886208,"Me retracto.
Suena marica pero no está mal este material de #InFlames. url",1,0,0,0,0
844,964498143256727552,Porque el marica no lloró igual o peor cuando el Farca lo eliminó el año pasado??? @VozMadridista url,1,0,0,0,0
845,1051310831449837568,@Foro_TV Y más si los priistas devuelven todo lo que se robaron empezando por la rata mayor epn y el joto de Mancera,1,0,0,0,0
846,732000886709313536,@SabeMono estaba rimando contigo puñal,1,0,0,0,0
847,453774855221964800,@jportti @Unchicomas13 @laurabozzo jaja que maricon!,1,0,0,0,0
848,1413498146584514560,"@fernandaO17 @SergioEsquerra @marvinfiscal @LCoanaBe No te preocupes yo no atiendo gays ni lesbianas, es muy conocido que no simpatizo con esa comunidad y prefiero no atender asuntos ni tener ese tipo de clientes, exponiendo a mis colegas o a mi a ser ""chuleados"" por personas que no saben respetar al otro.
Buenos días.",1,1,0,0,0
849,1339680359714349056,@XxxAbsolut @HalconNegroJR @damiandgc @fragsalitalent Lo peor es que debes de ser un pinche joto horrible que se escuda tras una cuenta sin foto de tan culero que estas. Minimo se me disumula la gordura con la faja pero  a ti lo muerto de hambre y ardido nunca se te va a quitar. 😘,1,0,0,0,0
850,758320205093220352,@Tavaresmaxima los de las chivas son jotos ponga molotov la de puto para todos los chivas,1,0,0,0,0
851,1410687095568584704,@laloespana Mariquita sin calzones!,1,0,0,0,0
852,890222325865623552,Y hombres trans al baño de mujeres. url,0,0,0,1,0
853,565589333542178816,"Típico no le contestas un DM y dejan de seguirte, que mariquita ✊",1,0,0,0,0
854,1132021276091060224,"@ChumelTorres Un gay de closet, un travesti y un viejo ridículo que hablan porque tienen boca.",1,0,0,1,0
855,1521914308451397632,"Porque van a trabajar a una oficina con una cangurera? Aparte de verse maricones van a hacer ejercicio?
No mamen pinches nacos",1,0,0,0,0
856,1170796969368772608,@Dr_Sombrerudo @Yoshertramos Jajajajajaja y porque un nombre de travesti??? yoshert ya lo tenía tampoco cuenta,0,0,0,1,0
857,1223379145599549440,@alf_avila_ @jrisco @penileyramirez De mi parte avila chingas a tu puta madre me gustas para puton y ojete,1,0,0,0,0
858,1310945509515964416,@CxavezE @altazor08 Se acalambra el putito 🤷🏽‍♂️🤷🏽‍♂️🤷🏽‍♂️,1,0,0,0,0
859,707656359068573696,"Psst, solo les quiero spoilerear la platica que estoy organizando (idea de @shaflores) para #CPMX7: Ciencia Trans. url",0,0,0,0,1
860,444318276751855616,@navirri8 @DemonCerda @MARIOHDZRUIZ ps no somos jotos pero mejor vamos al cine que les parece??,1,0,0,0,1
861,437828129642381312,"Alguien es bien nena, mariquita y flojo y además no quiere aceptarlo.",1,0,0,0,0
